Site,Date,Value
Shanghai,2015/5/26,29.5217391304
Shanghai,2015/5/27,42.0
Shanghai,2015/5/28,33.2916666667
Shanghai,2015/5/29,28.1666666667
Shanghai,2015/5/3,58.875
Shanghai,2015/5/30,35.0833333333
Shanghai,2015/5/31,49.0
Shanghai,2015/5/4,66.4166666667
Shanghai,2015/5/5,23.3333333333
Shanghai,2015/5/6,39.8333333333
Shanghai,2015/5/7,51.2916666667
Shanghai,2015/5/8,30.5
Shanghai,2015/5/9,26.7916666667
Shanghai,2015/6/1,47.25
Shanghai,2015/6/10,33.3333333333
Shanghai,2015/6/11,48.7916666667
Shanghai,2015/6/12,55.5
Shanghai,2015/6/13,51.5833333333
Shanghai,2015/6/14,35.25
Shanghai,2015/6/15,38.1739130435
Shanghai,2015/6/16,28.0416666667
Shanghai,2015/6/17,20.2083333333
Shanghai,2015/6/18,21.5833333333
Shanghai,2015/6/19,41.5416666667
Shanghai,2015/6/2,32.9583333333
Shanghai,2015/6/20,35.375
Shanghai,2015/6/21,39.25
Shanghai,2015/6/22,25.6666666667
Shanghai,2015/6/23,47.6666666667
Shanghai,2015/6/24,53.1739130435
Shanghai,2015/6/25,41.3333333333
Shanghai,2015/6/26,33.625
Shanghai,2015/6/27,12.75
Shanghai,2015/6/28,13.0
Shanghai,2015/6/29,37.125
Shanghai,2015/6/3,16.4782608696
Shanghai,2015/6/30,52.625
Shanghai,2015/6/4,24.5
Shanghai,2015/6/5,63.8333333333
Shanghai,2015/6/6,56.0833333333
Shanghai,2015/6/7,26.625
Shanghai,2015/6/8,16.8333333333
Shanghai,2015/6/9,44.5833333333
Shanghai,2015/7/1,37.7916666667
Shanghai,2015/7/10,21.5833333333
Shanghai,2015/7/11,5.79166666667
Shanghai,2015/7/12,20.4166666667
Shanghai,2015/7/13,67.2083333333
Shanghai,2015/7/14,62.25
Shanghai,2015/7/15,25.2916666667
Shanghai,2015/7/16,27.2083333333
Shanghai,2015/7/17,29.0833333333
Shanghai,2015/7/18,22.5416666667
Shanghai,2015/7/19,18.0
Shanghai,2015/7/2,55.9583333333
Shanghai,2015/7/20,21.125
Shanghai,2015/7/21,37.0
Shanghai,2015/7/22,31.9166666667
Shanghai,2015/7/23,35.0833333333
Shanghai,2015/7/24,31.7916666667
Shanghai,2015/7/25,48.75
Shanghai,2015/7/26,60.75
Shanghai,2015/7/27,44.3333333333
Shanghai,2015/7/28,44.9166666667
Shanghai,2015/7/29,42.0416666667
Shanghai,2015/7/3,71.8695652174
Shanghai,2015/7/30,31.2083333333
Shanghai,2015/7/31,36.4166666667
Shanghai,2015/7/4,51.7826086957
Shanghai,2015/7/5,23.347826087
Shanghai,2015/7/6,18.5555555556
Shanghai,2015/7/7,19.375
Shanghai,2015/7/8,25.2916666667
Shanghai,2015/7/9,27.375
Shanghai,2015/8/1,50.25
Shanghai,2015/8/10,16.7916666667
Shanghai,2015/8/11,17.125
Shanghai,2015/8/12,30.125
Shanghai,2015/8/13,43.75
Shanghai,2015/8/14,32.5416666667
Shanghai,2015/8/15,22.7083333333
Shanghai,2015/8/16,31.5416666667
Shanghai,2015/8/17,40.4583333333
Shanghai,2015/8/18,41.5
Shanghai,2015/8/19,22.8333333333
Shanghai,2015/8/2,42.2083333333
Shanghai,2015/8/20,37.5
Shanghai,2015/8/21,19.25
Shanghai,2015/8/22,16.625
Shanghai,2015/8/24,20.25
Shanghai,2015/8/25,32.625
Shanghai,2015/8/26,55.5
Shanghai,2015/8/27,83.5833333333
Shanghai,2015/8/28,78.5
Shanghai,2015/8/29,61.625
Shanghai,2015/8/3,39.3333333333
Shanghai,2015/8/30,53.0
Shanghai,2015/8/31,36.9166666667
Shanghai,2015/8/4,39.9583333333
Shanghai,2015/8/5,34.375
Shanghai,2015/8/6,21.4166666667
Shanghai,2015/8/7,18.2916666667
Shanghai,2015/8/8,11.0833333333
Shanghai,2015/8/9,10.8333333333
Shanghai,2015/9/1,41.125
Shanghai,2015/9/10,17.25
Shanghai,2015/9/11,21.625
Shanghai,2015/9/12,45.875
Shanghai,2015/9/13,27.0416666667
Shanghai,2015/9/14,17.5
Shanghai,2015/9/15,20.5416666667
Shanghai,2015/9/16,19.0
Shanghai,2015/9/17,24.0416666667
Shanghai,2015/9/18,29.0416666667
Shanghai,2015/9/19,18.5833333333
Shanghai,2015/9/2,57.875
Shanghai,2015/9/20,37.25
Shanghai,2015/9/21,32.1666666667
Shanghai,2015/9/22,29.375
Shanghai,2015/9/23,27.2272727273
Shanghai,2015/9/24,20.3333333333
Shanghai,2015/9/25,26.7083333333
Shanghai,2015/9/26,30.375
Shanghai,2015/9/27,26.0833333333
Shanghai,2015/9/28,23.7083333333
Shanghai,2015/9/29,8.0
Shanghai,2015/9/3,64.75
Shanghai,2015/9/30,13.9583333333
Shanghai,2015/9/4,58.4583333333
Shanghai,2015/9/5,36.5
Shanghai,2015/9/6,28.375
Shanghai,2015/9/7,14.625
Shanghai,2015/9/8,11.9583333333
Shanghai,2015/9/9,10.3333333333
Shanghai,2016/1/1,59.25
Shanghai,2016/1/10,62.5416666667
Shanghai,2016/1/11,48.9166666667
Shanghai,2016/1/12,45.9583333333
Shanghai,2016/1/13,126.095238095
Shanghai,2016/1/14,160.25
Shanghai,2016/1/15,133.083333333
Shanghai,2016/1/16,124.375
Shanghai,2016/1/17,88.375
Shanghai,2016/1/18,135.416666667
Shanghai,2016/1/19,89.8333333333
Shanghai,2016/1/2,95.7916666667
Shanghai,2016/1/20,27.0416666667
Shanghai,2016/1/21,22.3043478261
Shanghai,2016/1/22,42.5
Shanghai,2016/1/23,48.3333333333
Shanghai,2016/1/24,34.5416666667
Shanghai,2016/1/25,40.7916666667
Shanghai,2016/1/26,57.9583333333
Shanghai,2016/1/27,40.7916666667
Shanghai,2016/1/28,27.5416666667
Shanghai,2016/1/29,30.2916666667
Shanghai,2016/1/3,139.708333333
Shanghai,2016/1/30,39.3333333333
Shanghai,2016/1/31,60.5
Shanghai,2016/1/4,120.541666667
Shanghai,2016/1/5,29.375
Shanghai,2016/1/6,52.0
Shanghai,2016/1/7,80.5416666667
Shanghai,2016/1/8,71.75
Shanghai,2016/1/9,114.5
Shanghai,2016/10/1,42.5217391304
Shanghai,2016/10/10,15.375
Shanghai,2016/10/11,12.375
Shanghai,2016/10/12,29.6666666667
Shanghai,2016/10/13,19.9583333333
Shanghai,2016/10/14,24.6666666667
Shanghai,2016/10/15,15.625
Shanghai,2016/10/16,40.1304347826
Shanghai,2016/10/17,27.7916666667
Shanghai,2016/10/18,16.4166666667
Shanghai,2016/10/19,25.8333333333
Shanghai,2016/10/2,11.5217391304
Shanghai,2016/10/20,25.8
Shanghai,2016/10/21,5.36842105263
Shanghai,2016/10/22,-1.5
Shanghai,2016/10/23,18.0833333333
Shanghai,2016/10/24,18.0833333333
Shanghai,2016/10/25,34.6818181818
Shanghai,2016/10/26,23.75
Shanghai,2016/10/27,17.1666666667
Shanghai,2016/10/28,27.2916666667
Shanghai,2016/10/29,21.2083333333
Shanghai,2016/10/3,13.9166666667
Shanghai,2016/10/30,15.6666666667
Shanghai,2016/10/31,22.875
Shanghai,2016/10/4,12.2727272727
Shanghai,2016/10/5,27.0
Shanghai,2016/10/6,21.5416666667
Shanghai,2016/10/7,19.0833333333
Shanghai,2016/10/8,12.8333333333
Shanghai,2016/10/9,15.3333333333
Shanghai,2016/11/1,18.2916666667
Shanghai,2016/11/10,40.3913043478
Shanghai,2016/11/11,51.2916666667
Shanghai,2016/11/12,41.2916666667
Shanghai,2016/11/13,56.7083333333
Shanghai,2016/11/14,92.3333333333
Shanghai,2016/11/15,49.0833333333
Shanghai,2016/11/16,18.5416666667
Shanghai,2016/11/17,24.5416666667
Shanghai,2016/11/18,66.2608695652
Shanghai,2016/11/19,113.833333333
Shanghai,2016/11/2,33.2916666667
Shanghai,2016/11/20,47.25
Shanghai,2016/11/21,32.8695652174
Shanghai,2016/11/22,16.0416666667
Shanghai,2016/11/23,29.875
Shanghai,2016/11/24,60.9583333333
Shanghai,2016/11/25,52.2083333333
Shanghai,2016/11/26,43.0416666667
Shanghai,2016/11/27,112.25
Shanghai,2016/11/28,69.1666666667
Shanghai,2016/11/29,26.0833333333
Shanghai,2016/11/3,66.2083333333
Shanghai,2016/11/30,58.5
Shanghai,2016/11/4,70.0
Shanghai,2016/11/5,74.0833333333
Shanghai,2016/11/6,62.9166666667
Shanghai,2016/11/7,33.7083333333
Shanghai,2016/11/8,20.4583333333
Shanghai,2016/11/9,18.625
Shanghai,2016/12/1,106.25
Shanghai,2016/12/10,22.0416666667
Shanghai,2016/12/11,20.0833333333
Shanghai,2016/12/12,36.0416666667
Shanghai,2016/12/13,39.4583333333
Shanghai,2016/12/14,25.5416666667
Shanghai,2016/12/15,72.8333333333
Shanghai,2016/12/16,155.791666667
Shanghai,2016/12/17,113.5
Shanghai,2016/12/18,46.2916666667
Shanghai,2016/12/19,66.0833333333
Shanghai,2016/12/2,32.5416666667
Shanghai,2016/12/20,47.5
Shanghai,2016/12/21,36.0
Shanghai,2016/12/22,103.791666667
Shanghai,2016/12/23,142.75
Shanghai,2016/12/24,28.4583333333
Shanghai,2016/12/25,22.9583333333
Shanghai,2016/12/26,22.0833333333
Shanghai,2016/12/27,38.5833333333
Shanghai,2016/12/28,44.5416666667
Shanghai,2016/12/29,75.5416666667
Shanghai,2016/12/3,29.7083333333
Shanghai,2016/12/30,56.375
Shanghai,2016/12/31,50.6666666667
Shanghai,2016/12/4,85.1666666667
Shanghai,2016/12/5,115.208333333
Shanghai,2016/12/6,46.7272727273
Shanghai,2016/12/7,91.0
Shanghai,2016/12/8,132.857142857
Shanghai,2016/12/9,88.9583333333
Shanghai,2016/2/1,50.8333333333
Shanghai,2016/2/10,34.9166666667
Shanghai,2016/2/11,24.875
Shanghai,2016/2/12,28.0416666667
Shanghai,2016/2/13,54.8333333333
Shanghai,2016/2/14,37.7083333333
Shanghai,2016/2/15,35.4583333333
Shanghai,2016/2/16,39.3333333333
Shanghai,2016/2/17,59.0
Shanghai,2016/2/18,68.2083333333
Shanghai,2016/2/19,66.25
Shanghai,2016/2/2,97.6666666667
Shanghai,2016/2/20,77.2916666667
Shanghai,2016/2/21,45.3333333333
Shanghai,2016/2/22,41.125
Shanghai,2016/2/23,57.1739130435
Shanghai,2016/2/24,37.25
Shanghai,2016/2/25,46.1666666667
Shanghai,2016/2/26,70.1666666667
Shanghai,2016/2/27,55.125
Shanghai,2016/2/28,68.0833333333
Shanghai,2016/2/29,52.5652173913
Shanghai,2016/2/3,56.7083333333
Shanghai,2016/2/4,37.0
Shanghai,2016/2/5,138.25
Shanghai,2016/2/6,60.0833333333
Shanghai,2016/2/7,62.0
Shanghai,2016/2/8,93.375
Shanghai,2016/2/9,75.1666666667
Shanghai,2016/3/1,39.5
Shanghai,2016/3/10,25.4166666667
Shanghai,2016/3/11,58.9583333333
Shanghai,2016/3/12,82.7083333333
Shanghai,2016/3/13,58.7916666667
Shanghai,2016/3/14,73.7916666667
Shanghai,2016/3/15,42.125
Shanghai,2016/3/16,44.3913043478
Shanghai,2016/3/17,38.652173913
Shanghai,2016/3/18,93.7826086957
Shanghai,2016/3/19,36.125
Shanghai,2016/3/2,68.9166666667
Shanghai,2016/3/21,52.1428571429
Shanghai,2016/3/22,40.3333333333
Shanghai,2016/3/23,36.3043478261
Shanghai,2016/3/24,25.9166666667
Shanghai,2016/3/25,37.2916666667
Shanghai,2016/3/26,53.7916666667
Shanghai,2016/3/27,101.458333333
Shanghai,2016/3/28,83.25
Shanghai,2016/3/29,64.4583333333
Shanghai,2016/3/3,66.7083333333
Shanghai,2016/3/30,68.9166666667
Shanghai,2016/3/31,54.5416666667
Shanghai,2016/3/4,29.1666666667
Shanghai,2016/3/5,85.4166666667
Shanghai,2016/3/6,89.1666666667
Shanghai,2016/3/7,80.7916666667
Shanghai,2016/3/8,18.0416666667
Shanghai,2016/3/9,22.5833333333
Shanghai,2016/4/1,85.4166666667
Shanghai,2016/4/10,67.3333333333
Shanghai,2016/4/11,44.0
Shanghai,2016/4/12,52.625
Shanghai,2016/4/13,85.2916666667
Shanghai,2016/4/14,109.083333333
Shanghai,2016/4/15,69.1666666667
Shanghai,2016/4/16,31.9583333333
Shanghai,2016/4/17,51.2083333333
Shanghai,2016/4/18,28.2916666667
Shanghai,2016/4/19,27.7083333333
Shanghai,2016/4/2,55.0833333333
Shanghai,2016/4/20,25.4166666667
Shanghai,2016/4/21,57.4583333333
Shanghai,2016/4/22,81.9583333333
Shanghai,2016/4/23,41.0416666667
Shanghai,2016/4/24,54.25
Shanghai,2016/4/25,43.4166666667
Shanghai,2016/4/26,40.75
Shanghai,2016/4/27,62.9166666667
Shanghai,2016/4/28,94.375
Shanghai,2016/4/29,99.4210526316
Shanghai,2016/4/3,58.7916666667
Shanghai,2016/4/30,68.1304347826
Shanghai,2016/4/4,27.6666666667
Shanghai,2016/4/5,28.375
Shanghai,2016/4/6,34.5
Shanghai,2016/4/7,63.2083333333
Shanghai,2016/4/8,45.6666666667
Shanghai,2016/4/9,46.2083333333
Shanghai,2016/5/1,48.4166666667
Shanghai,2016/5/10,30.2916666667
Shanghai,2016/5/11,80.8333333333
Shanghai,2016/5/12,54.125
Shanghai,2016/5/13,69.3333333333
Shanghai,2016/5/14,35.375
Shanghai,2016/5/15,33.0833333333
Shanghai,2016/5/16,43.875
Shanghai,2016/5/17,27.7916666667
Shanghai,2016/5/18,39.5
Shanghai,2016/5/19,46.9583333333
Shanghai,2016/5/2,35.9583333333
Shanghai,2016/5/20,27.5416666667
Shanghai,2016/5/21,18.0
Shanghai,2016/5/22,50.25
Shanghai,2016/5/23,66.2083333333
Shanghai,2016/5/24,87.75
Shanghai,2016/5/25,69.4166666667
Shanghai,2016/5/26,88.9166666667
Shanghai,2016/5/27,31.9166666667
Shanghai,2016/5/28,30.6666666667
Shanghai,2016/5/29,43.625
Shanghai,2016/5/3,36.25
Shanghai,2016/5/30,56.0833333333
Shanghai,2016/5/31,58.0
Shanghai,2016/5/4,47.2173913043
Shanghai,2016/5/5,37.0833333333
Shanghai,2016/5/6,65.5416666667
Shanghai,2016/5/7,65.75
Shanghai,2016/5/8,31.1666666667
Shanghai,2016/5/9,47.375
Shanghai,2016/6/1,25.0833333333
Shanghai,2016/6/10,29.2083333333
Shanghai,2016/6/11,45.1666666667
Shanghai,2016/6/12,19.2916666667
Shanghai,2016/6/13,29.625
Shanghai,2016/6/14,35.4583333333
Shanghai,2016/6/15,57.4166666667
Shanghai,2016/6/16,88.6666666667
Shanghai,2016/6/17,51.6666666667
Shanghai,2016/6/18,25.2083333333
Shanghai,2016/6/19,22.0
Shanghai,2016/6/2,36.375
Shanghai,2016/6/20,16.0
Shanghai,2016/6/21,40.75
Shanghai,2016/6/22,34.8695652174
Shanghai,2016/6/23,46.125
Shanghai,2016/6/24,38.0833333333
Shanghai,2016/6/25,39.1666666667
Shanghai,2016/6/26,29.5416666667
Shanghai,2016/6/27,28.0
Shanghai,2016/6/28,45.9166666667
Shanghai,2016/6/29,22.9583333333
Shanghai,2016/6/3,19.875
Shanghai,2016/6/30,26.7916666667
Shanghai,2016/6/4,38.4583333333
Shanghai,2016/6/5,28.5833333333
Shanghai,2016/6/6,37.25
Shanghai,2016/6/7,39.4166666667
Shanghai,2016/6/8,32.5
Shanghai,2016/6/9,30.3333333333
Shanghai,2016/7/1,25.6666666667
Shanghai,2016/7/10,18.5
Shanghai,2016/7/11,21.0
Shanghai,2016/7/12,47.9166666667
Shanghai,2016/7/13,53.75
Shanghai,2016/7/14,38.9166666667
Shanghai,2016/7/15,47.3333333333
Shanghai,2016/7/16,59.4583333333
Shanghai,2016/7/17,63.7083333333
Shanghai,2016/7/18,29.8333333333
Shanghai,2016/7/19,28.375
Shanghai,2016/7/2,18.2083333333
Shanghai,2016/7/20,36.4347826087
Shanghai,2016/7/21,39.0416666667
Shanghai,2016/7/22,42.6666666667
Shanghai,2016/7/23,36.4166666667
Shanghai,2016/7/24,39.8333333333
Shanghai,2016/7/25,22.5416666667
Shanghai,2016/7/26,35.6666666667
Shanghai,2016/7/27,46.1666666667
Shanghai,2016/7/28,60.5833333333
Shanghai,2016/7/29,67.2916666667
Shanghai,2016/7/3,45.25
Shanghai,2016/7/30,34.2083333333
Shanghai,2016/7/31,13.6666666667
Shanghai,2016/7/4,30.5416666667
Shanghai,2016/7/5,22.1666666667
Shanghai,2016/7/6,18.0416666667
Shanghai,2016/7/7,11.5833333333
Shanghai,2016/7/8,10.0434782609
Shanghai,2016/7/9,9.83333333333
Shanghai,2016/8/1,13.0416666667
Shanghai,2016/8/10,11.5833333333
Shanghai,2016/8/11,17.5833333333
Shanghai,2016/8/12,12.2916666667
Shanghai,2016/8/13,16.1666666667
Shanghai,2016/8/14,20.5833333333
Shanghai,2016/8/15,16.5
Shanghai,2016/8/16,18.7916666667
Shanghai,2016/8/17,20.4166666667
Shanghai,2016/8/18,16.9166666667
Shanghai,2016/8/19,20.5833333333
Shanghai,2016/8/2,18.0416666667
Shanghai,2016/8/20,26.2916666667
Shanghai,2016/8/21,24.5
Shanghai,2016/8/22,20.75
Shanghai,2016/8/23,21.5
Shanghai,2016/8/24,19.8695652174
Shanghai,2016/8/25,26.375
Shanghai,2016/8/26,18.375
Shanghai,2016/8/27,19.3333333333
Shanghai,2016/8/28,27.4583333333
Shanghai,2016/8/29,28.5416666667
Shanghai,2016/8/3,19.2916666667
Shanghai,2016/8/30,34.8333333333
Shanghai,2016/8/31,41.5
Shanghai,2016/8/4,27.3333333333
Shanghai,2016/8/5,21.375
Shanghai,2016/8/6,17.7083333333
Shanghai,2016/8/7,6.11111111111
Shanghai,2016/8/8,11.3529411765
Shanghai,2016/8/9,11.5833333333
Shanghai,2016/9/1,61.0416666667
Shanghai,2016/9/12,29.3333333333
Shanghai,2016/9/13,25.1666666667
Shanghai,2016/9/14,11.9583333333
Shanghai,2016/9/15,1.5
Shanghai,2016/9/16,3.53333333333
Shanghai,2016/9/17,7.5
Shanghai,2016/9/18,25.25
Shanghai,2016/9/19,11.7916666667
Shanghai,2016/9/2,67.7083333333
Shanghai,2016/9/20,17.5416666667
Shanghai,2016/9/21,9.58333333333
Shanghai,2016/9/22,12.3913043478
Shanghai,2016/9/23,22.5833333333
Shanghai,2016/9/24,29.75
Shanghai,2016/9/25,27.5
Shanghai,2016/9/26,17.7083333333
Shanghai,2016/9/27,10.75
Shanghai,2016/9/28,7.16666666667
Shanghai,2016/9/29,3.82608695652
Shanghai,2016/9/3,60.9583333333
Shanghai,2016/9/30,37.4166666667
Shanghai,2016/9/4,35.5
Shanghai,2016/9/5,29.625
Shanghai,2016/9/6,43.9166666667
Shanghai,2016/9/7,40.9166666667
Shanghai,2016/9/8,65.2916666667
Shanghai,2016/9/9,64.4117647059
Shanghai,2017/1/1,40.5833333333
Shanghai,2017/1/10,88.75
Shanghai,2017/1/11,35.9166666667
Shanghai,2017/1/12,62.3333333333
Shanghai,2017/1/13,103.681818182
Shanghai,2017/1/14,28.25
Shanghai,2017/1/15,18.125
Shanghai,2017/1/16,24.7083333333
Shanghai,2017/1/17,47.6666666667
Shanghai,2017/1/18,43.5833333333
Shanghai,2017/1/19,91.9583333333
Shanghai,2017/1/2,74.9583333333
Shanghai,2017/1/20,74.4166666667
Shanghai,2017/1/21,44.9583333333
Shanghai,2017/1/22,52.3333333333
Shanghai,2017/1/23,29.6666666667
Shanghai,2017/1/24,35.7083333333
Shanghai,2017/1/25,64.4166666667
Shanghai,2017/1/26,60.0476190476
Shanghai,2017/1/27,51.3043478261
Shanghai,2017/1/28,34.5833333333
Shanghai,2017/1/29,63.125
Shanghai,2017/1/3,106.875
Shanghai,2017/1/30,31.0416666667
Shanghai,2017/1/31,18.25
Shanghai,2017/1/4,58.625
Shanghai,2017/1/5,32.25
Shanghai,2017/1/6,26.3333333333
Shanghai,2017/1/7,21.7083333333
Shanghai,2017/1/8,86.625
Shanghai,2017/1/9,77.3333333333
Shanghai,2017/2/1,40.3333333333
Shanghai,2017/2/10,47.9166666667
Shanghai,2017/2/11,48.5416666667
Shanghai,2017/2/12,66.619047619
Shanghai,2017/2/13,62.3636363636
Shanghai,2017/2/14,70.1904761905
Shanghai,2017/2/15,67.5714285714
Shanghai,2017/2/16,44.3333333333
Shanghai,2017/2/17,56.125
Shanghai,2017/2/18,22.0833333333
Shanghai,2017/2/19,42.6666666667
Shanghai,2017/2/2,26.6666666667
Shanghai,2017/2/20,47.4166666667
Shanghai,2017/2/21,28.7916666667
Shanghai,2017/2/22,66.0833333333
Shanghai,2017/2/23,86.625
Shanghai,2017/2/24,52.0
Shanghai,2017/2/25,87.125
Shanghai,2017/2/26,124.958333333
Shanghai,2017/2/27,49.7916666667
Shanghai,2017/2/28,44.0833333333
Shanghai,2017/2/3,20.125
Shanghai,2017/2/4,64.0416666667
Shanghai,2017/2/5,124.916666667
Shanghai,2017/2/6,70.375
Shanghai,2017/2/7,18.5
Shanghai,2017/2/8,21.875
Shanghai,2017/2/9,84.875
Shanghai,2017/3/1,57.5217391304
Shanghai,2017/3/10,68.75
Shanghai,2017/3/11,59.375
Shanghai,2017/3/12,33.625
Shanghai,2017/3/13,38.6666666667
Shanghai,2017/3/14,33.3333333333
Shanghai,2017/3/15,36.9166666667
Shanghai,2017/3/16,32.375
Shanghai,2017/3/17,39.8333333333
Shanghai,2017/3/18,36.25
Shanghai,2017/3/19,43.9166666667
Shanghai,2017/3/2,50.4166666667
Shanghai,2017/3/20,47.625
Shanghai,2017/3/21,69.625
Shanghai,2017/3/22,23.3333333333
Shanghai,2017/3/23,28.4583333333
Shanghai,2017/3/24,47.9166666667
Shanghai,2017/3/25,85.0
Shanghai,2017/3/26,77.625
Shanghai,2017/3/27,66.5416666667
Shanghai,2017/3/28,42.3333333333
Shanghai,2017/3/29,68.3333333333
Shanghai,2017/3/3,54.1666666667
Shanghai,2017/3/30,49.625
Shanghai,2017/3/31,44.5833333333
Shanghai,2017/3/4,64.2916666667
Shanghai,2017/3/5,71.5
Shanghai,2017/3/6,33.9583333333
Shanghai,2017/3/7,41.375
Shanghai,2017/3/8,51.5416666667
Shanghai,2017/3/9,83.4782608696
Shenyang,2013/10/1,83.3333333333
Shenyang,2013/10/10,62.25
Shenyang,2013/10/11,31.3333333333
Shenyang,2013/10/12,56.7083333333
Shenyang,2013/10/13,62.2916666667
Shenyang,2013/10/14,18.3333333333
Shenyang,2013/10/15,20.75
Shenyang,2013/10/16,96.5
Shenyang,2013/10/17,140.291666667
Shenyang,2013/10/18,76.75
Shenyang,2013/10/19,76.0416666667
Shenyang,2013/10/2,18.1304347826
Shenyang,2013/10/20,154.333333333
Shenyang,2013/10/21,253.565217391
Shenyang,2013/10/22,232.833333333
Shenyang,2013/10/23,55.125
Shenyang,2013/10/24,24.8333333333
Shenyang,2013/10/25,58.4583333333
Shenyang,2013/10/26,111.416666667
Shenyang,2013/10/27,104.708333333
Shenyang,2013/10/28,114.421052632
Shenyang,2013/10/29,37.0833333333
Shenyang,2013/10/3,21.6666666667
Shenyang,2013/10/30,97.9583333333
Shenyang,2013/10/31,137.625
Shenyang,2013/10/4,68.0833333333
Shenyang,2013/10/5,90.6666666667
Shenyang,2013/10/6,163.166666667
Shenyang,2013/10/7,41.0
Shenyang,2013/10/8,52.0869565217
Shenyang,2013/10/9,102.625
Shenyang,2013/11/1,145.625
Shenyang,2013/11/10,31.2916666667
Shenyang,2013/11/11,32.7916666667
Shenyang,2013/11/12,64.8333333333
Shenyang,2013/11/13,66.0833333333
Shenyang,2013/11/14,52.652173913
Shenyang,2013/11/15,96.2916666667
Shenyang,2013/11/16,87.7083333333
Shenyang,2013/11/17,26.1666666667
Shenyang,2013/11/18,25.1666666667
Shenyang,2013/11/19,31.5416666667
Shenyang,2013/11/2,149.875
Shenyang,2013/11/20,68.4545454545
Shenyang,2013/11/21,112.833333333
Shenyang,2013/11/22,100.0
Shenyang,2013/11/23,191.375
Shenyang,2013/11/24,194.130434783
Shenyang,2013/11/25,30.1666666667
Shenyang,2013/11/26,44.25
Shenyang,2013/11/27,15.9583333333
Shenyang,2013/11/28,39.4166666667
Shenyang,2013/11/29,53.3333333333
Shenyang,2013/11/3,127.666666667
Shenyang,2013/11/30,62.0416666667
Shenyang,2013/11/4,73.3333333333
Shenyang,2013/11/5,65.2083333333
Shenyang,2013/11/6,99.8333333333
Shenyang,2013/11/7,24.0416666667
Shenyang,2013/11/8,44.0
Shenyang,2013/11/9,45.625
Shenyang,2013/12/1,99.1666666667
Shenyang,2013/12/10,120.565217391
Shenyang,2013/12/11,41.7916666667
Shenyang,2013/12/12,41.2916666667
Shenyang,2013/12/13,36.6666666667
Shenyang,2013/12/14,45.2916666667
Shenyang,2013/12/15,62.5416666667
Shenyang,2013/12/16,156.791666667
Shenyang,2013/12/17,205.75
Shenyang,2013/12/18,171.75
Shenyang,2013/12/19,79.875
Shenyang,2013/12/2,103.583333333
Shenyang,2013/12/20,57.2173913043
Shenyang,2013/12/21,105.666666667
Shenyang,2013/12/22,273.416666667
Shenyang,2013/12/23,307.166666667
Shenyang,2013/12/24,244.75
Shenyang,2013/12/25,237.916666667
Shenyang,2013/12/26,47.7083333333
Shenyang,2013/12/27,136.583333333
Shenyang,2013/12/28,218.0
Shenyang,2013/12/29,101.541666667
Shenyang,2013/12/3,107.208333333
Shenyang,2013/12/30,112.791666667
Shenyang,2013/12/31,53.0434782609
Shenyang,2013/12/4,74.625
Shenyang,2013/12/5,45.25
Shenyang,2013/12/6,92.875
Shenyang,2013/12/7,130.208333333
Shenyang,2013/12/8,129.708333333
Shenyang,2013/12/9,81.8333333333
Shenyang,2013/4/22,113.0
Shenyang,2013/4/23,108.133333333
Shenyang,2013/4/24,74.75
Shenyang,2013/4/25,39.9166666667
Shenyang,2013/4/26,42.7083333333
Shenyang,2013/4/27,96.875
Shenyang,2013/4/28,50.0
Shenyang,2013/4/29,23.5
Shenyang,2013/4/30,26.1666666667
Shenyang,2013/5/1,55.2916666667
Shenyang,2013/5/10,31.6666666667
Shenyang,2013/5/11,72.5833333333
Shenyang,2013/5/12,53.6666666667
Shenyang,2013/5/13,63.5833333333
Shenyang,2013/5/14,37.875
Shenyang,2013/5/15,33.9583333333
Shenyang,2013/5/16,75.375
Shenyang,2013/5/17,47.1818181818
Shenyang,2013/5/18,48.875
Shenyang,2013/5/19,49.0833333333
Shenyang,2013/5/2,74.7916666667
Shenyang,2013/5/20,15.7083333333
Shenyang,2013/5/21,30.375
Shenyang,2013/5/22,59.7391304348
Shenyang,2013/5/23,71.4166666667
Shenyang,2013/5/24,42.625
Shenyang,2013/5/25,75.9166666667
Shenyang,2013/5/26,56.25
Shenyang,2013/5/27,30.5833333333
Shenyang,2013/5/28,23.2916666667
Shenyang,2013/5/29,31.4583333333
Shenyang,2013/5/3,75.1666666667
Shenyang,2013/5/30,62.2083333333
Shenyang,2013/5/31,66.1666666667
Shenyang,2013/5/4,76.0833333333
Shenyang,2013/5/5,92.875
Shenyang,2013/5/6,171.041666667
Shenyang,2013/5/7,188.958333333
Shenyang,2013/5/8,86.9166666667
Shenyang,2013/5/9,55.5833333333
Shenyang,2013/6/1,53.5416666667
Shenyang,2013/6/10,17.5833333333
Shenyang,2013/6/11,24.6666666667
Shenyang,2013/6/12,27.5833333333
Shenyang,2013/6/13,55.4583333333
Shenyang,2013/6/14,73.1666666667
Shenyang,2013/6/15,40.5
Shenyang,2013/6/16,56.375
Shenyang,2013/6/17,68.0416666667
Shenyang,2013/6/18,83.0416666667
Shenyang,2013/6/19,40.6666666667
Shenyang,2013/6/2,50.125
Shenyang,2013/6/20,23.9583333333
Shenyang,2013/6/21,33.9545454545
Shenyang,2013/6/22,39.875
